Author,Community,Degree
https://openalex.org/A5004575044,17,7
https://openalex.org/A5044191252,17,7
https://openalex.org/A5082930180,17,11
https://openalex.org/A5044014333,32,5
https://openalex.org/A5021922894,114,4
https://openalex.org/A5027363618,114,4
https://openalex.org/A5029246651,114,4
https://openalex.org/A5015755413,45,10
https://openalex.org/A5000116718,45,8
https://openalex.org/A5051925186,45,8
https://openalex.org/A5042832434,66,5
https://openalex.org/A5061502731,66,6
https://openalex.org/A5043134332,66,3
https://openalex.org/A5027075517,42,10
https://openalex.org/A5066797937,42,17
https://openalex.org/A5071277793,42,15
https://openalex.org/A5072222026,42,6
https://openalex.org/A5038767359,42,12
https://openalex.org/A5025094225,14,3
https://openalex.org/A5055635064,45,5
https://openalex.org/A5089820979,45,5
https://openalex.org/A5059901053,42,6
https://openalex.org/A5049264813,42,15
https://openalex.org/A5083016192,42,10
https://openalex.org/A5027324650,38,4
https://openalex.org/A5036484581,1,7
https://openalex.org/A5028120294,45,3
https://openalex.org/A5020337393,66,1
https://openalex.org/A5002918698,42,6
https://openalex.org/A5008903626,42,6
https://openalex.org/A5027752135,42,6
https://openalex.org/A5006774952,45,8
https://openalex.org/A5014443305,45,8
https://openalex.org/A5037482372,45,8
https://openalex.org/A5045687302,66,4
https://openalex.org/A5011949686,18,5
https://openalex.org/A5071754582,18,4
https://openalex.org/A5026227210,18,5
https://openalex.org/A5029033876,18,8
https://openalex.org/A5052346902,18,3
https://openalex.org/A5015766325,14,7
https://openalex.org/A5085768387,1,4
https://openalex.org/A5022830790,32,2
https://openalex.org/A5072498572,32,6
https://openalex.org/A5030248499,18,40
https://openalex.org/A5001338204,52,18
https://openalex.org/A5038999493,52,10
https://openalex.org/A5087863947,18,2
https://openalex.org/A5046872099,42,7
https://openalex.org/A5053902307,45,6
https://openalex.org/A5061301511,45,7
https://openalex.org/A5041699958,32,2
https://openalex.org/A5017193951,32,3
https://openalex.org/A5059217112,32,3
https://openalex.org/A5064273899,1,4
https://openalex.org/A5071222369,1,4
https://openalex.org/A5013000439,45,1
https://openalex.org/A5000718087,18,5
https://openalex.org/A5013472329,62,12
https://openalex.org/A5048127182,62,3
https://openalex.org/A5004602106,45,4
https://openalex.org/A5010104451,45,4
https://openalex.org/A5014613113,62,8
https://openalex.org/A5081451997,62,5
https://openalex.org/A5011275718,19,1
https://openalex.org/A5045655458,19,1
https://openalex.org/A5086106600,1,4
https://openalex.org/A5056150502,14,4
https://openalex.org/A5021997420,6,4
https://openalex.org/A5023581401,6,4
https://openalex.org/A5026040440,6,4
https://openalex.org/A5047536111,18,4
https://openalex.org/A5089481900,18,4
https://openalex.org/A5005902669,52,4
https://openalex.org/A5004105435,52,9
https://openalex.org/A5080247137,52,3
https://openalex.org/A5040301910,45,8
https://openalex.org/A5080544452,18,9
https://openalex.org/A5006527264,45,5
https://openalex.org/A5063958779,32,3
https://openalex.org/A5080229354,66,4
https://openalex.org/A5033821320,38,3
https://openalex.org/A5048810660,18,4
https://openalex.org/A5056541993,18,5
https://openalex.org/A5079988141,18,4
https://openalex.org/A5070657345,30,46
https://openalex.org/A5058817386,40,3
https://openalex.org/A5044311542,38,7
https://openalex.org/A5051251964,38,34
https://openalex.org/A5052030569,38,19
https://openalex.org/A5000663587,30,14
https://openalex.org/A5091727657,41,2
https://openalex.org/A5011425224,35,12
https://openalex.org/A5040787249,41,7
https://openalex.org/A5044453295,41,4
https://openalex.org/A5057715146,41,4
https://openalex.org/A5047436850,15,11
https://openalex.org/A5074947438,15,3
https://openalex.org/A5000852169,41,4
https://openalex.org/A5015797850,41,7
https://openalex.org/A5020034316,41,5
https://openalex.org/A5082294805,41,7
https://openalex.org/A5036647651,40,5
https://openalex.org/A5067134501,40,3
https://openalex.org/A5026368309,52,6
https://openalex.org/A5036895728,52,8
https://openalex.org/A5041336030,52,6
https://openalex.org/A5075083947,52,6
https://openalex.org/A5063125820,44,7
https://openalex.org/A5050099046,30,10
https://openalex.org/A5025201374,40,5
https://openalex.org/A5037299618,31,12
https://openalex.org/A5038035157,31,9
https://openalex.org/A5049581614,31,13
https://openalex.org/A5041987989,17,4
https://openalex.org/A5007898656,35,4
https://openalex.org/A5053529497,33,27
https://openalex.org/A5012275660,80,6
https://openalex.org/A5045879414,40,4
https://openalex.org/A5089057306,35,5
https://openalex.org/A5070198768,46,7
https://openalex.org/A5091451033,46,4
https://openalex.org/A5070709214,57,7
https://openalex.org/A5071798264,57,16
https://openalex.org/A5063862906,15,2
https://openalex.org/A5032748319,46,6
https://openalex.org/A5056786702,46,6
https://openalex.org/A5043657920,46,3
https://openalex.org/A5024268798,35,13
https://openalex.org/A5068567260,35,6
https://openalex.org/A5036826696,4,3
https://openalex.org/A5008857083,30,6
https://openalex.org/A5025490527,30,6
https://openalex.org/A5060794117,30,6
https://openalex.org/A5009944067,35,6
https://openalex.org/A5018892838,35,6
https://openalex.org/A5058464695,35,10
https://openalex.org/A5009897597,38,7
https://openalex.org/A5033397472,38,7
https://openalex.org/A5018426816,46,3
https://openalex.org/A5056090615,46,4
https://openalex.org/A5062911210,35,1
https://openalex.org/A5040083801,31,8
https://openalex.org/A5057029055,31,53
https://openalex.org/A5077494001,31,10
https://openalex.org/A5008267833,41,1
https://openalex.org/A5029863819,35,7
https://openalex.org/A5011053835,41,1
https://openalex.org/A5039510700,35,6
https://openalex.org/A5062885156,40,4
https://openalex.org/A5026803966,57,4
https://openalex.org/A5090907675,57,5
https://openalex.org/A5088698784,41,3
https://openalex.org/A5003327929,31,8
https://openalex.org/A5025858716,31,8
https://openalex.org/A5028998480,31,8
https://openalex.org/A5068912456,31,8
https://openalex.org/A5087611680,31,8
https://openalex.org/A5053935724,35,2
https://openalex.org/A5028783184,41,3
https://openalex.org/A5046906377,41,3
https://openalex.org/A5021614922,11,3
https://openalex.org/A5067094699,11,3
https://openalex.org/A5038797880,4,1
https://openalex.org/A5075714274,41,7
https://openalex.org/A5022510851,35,1
https://openalex.org/A5081497118,41,4
https://openalex.org/A5055592425,35,5
https://openalex.org/A5061437511,46,3
https://openalex.org/A5040900514,46,5
https://openalex.org/A5085922906,46,5
https://openalex.org/A5022248446,46,3
https://openalex.org/A5023247118,46,4
https://openalex.org/A5059887137,35,4
https://openalex.org/A5074327976,35,4
https://openalex.org/A5033588134,0,2
https://openalex.org/A5015518629,52,5
https://openalex.org/A5042533531,52,4
https://openalex.org/A5089921524,52,4
https://openalex.org/A5000970263,38,5
https://openalex.org/A5048583007,38,8
https://openalex.org/A5077177972,38,5
https://openalex.org/A5043628491,52,3
https://openalex.org/A5061110180,52,3
https://openalex.org/A5085552588,41,2
https://openalex.org/A5055068431,46,2
https://openalex.org/A5039957133,46,4
https://openalex.org/A5055624362,46,2
https://openalex.org/A5029752838,35,4
https://openalex.org/A5088365278,41,3
https://openalex.org/A5025570432,35,5
https://openalex.org/A5038267675,46,6
https://openalex.org/A5041599189,46,6
https://openalex.org/A5009226914,52,4
https://openalex.org/A5080554444,52,4
https://openalex.org/A5077319506,52,2
https://openalex.org/A5048651639,41,2
https://openalex.org/A5030841958,46,2
https://openalex.org/A5081653953,35,4
https://openalex.org/A5049581675,37,11
https://openalex.org/A5011169770,44,3
https://openalex.org/A5012278873,37,25
https://openalex.org/A5073873557,37,19
https://openalex.org/A5088809740,37,7
https://openalex.org/A5059621350,37,3
https://openalex.org/A5004749989,37,7
https://openalex.org/A5053488778,62,3
https://openalex.org/A5055769675,37,6
https://openalex.org/A5068065689,41,4
https://openalex.org/A5074995102,33,13
https://openalex.org/A5017911927,115,5
https://openalex.org/A5020110225,115,5
https://openalex.org/A5023199318,115,5
https://openalex.org/A5044146621,115,5
https://openalex.org/A5015580413,18,3
https://openalex.org/A5011851678,61,4
https://openalex.org/A5062366773,61,2
https://openalex.org/A5034410008,56,7
https://openalex.org/A5050855225,56,5
https://openalex.org/A5074995400,10,14
https://openalex.org/A5046991348,20,3
https://openalex.org/A5017184023,10,17
https://openalex.org/A5024892584,10,10
https://openalex.org/A5033477761,10,22
https://openalex.org/A5004263269,0,6
https://openalex.org/A5062266354,0,6
https://openalex.org/A5040027560,37,5
https://openalex.org/A5063253432,78,24
https://openalex.org/A5087989363,37,5
https://openalex.org/A5048199148,20,1
https://openalex.org/A5076582293,10,2
https://openalex.org/A5015793063,33,1
https://openalex.org/A5052776631,10,5
https://openalex.org/A5012427130,10,6
https://openalex.org/A5064524955,10,6
https://openalex.org/A5072656277,10,6
https://openalex.org/A5075173651,10,6
https://openalex.org/A5059501084,116,5
https://openalex.org/A5088619613,116,30
https://openalex.org/A5027642685,37,4
https://openalex.org/A5051023985,31,12
https://openalex.org/A5054447149,31,6
https://openalex.org/A5072871545,31,6
https://openalex.org/A5026176683,20,3
https://openalex.org/A5049815333,20,3
https://openalex.org/A5034013352,31,5
https://openalex.org/A5053993953,31,5
https://openalex.org/A5063638205,31,12
https://openalex.org/A5021526625,30,4
https://openalex.org/A5044809751,117,3
https://openalex.org/A5048041198,117,3
https://openalex.org/A5012455864,31,4
https://openalex.org/A5043488137,37,6
https://openalex.org/A5003656320,116,2
https://openalex.org/A5059724555,31,7
https://openalex.org/A5010925987,15,1
https://openalex.org/A5084720611,61,6
https://openalex.org/A5089811175,61,6
https://openalex.org/A5035704915,37,3
https://openalex.org/A5086790283,116,6
https://openalex.org/A5042391987,37,6
https://openalex.org/A5057892073,37,2
https://openalex.org/A5032984269,33,4
https://openalex.org/A5023969799,37,5
https://openalex.org/A5052905268,118,4
https://openalex.org/A5010045638,41,8
https://openalex.org/A5058794631,31,5
https://openalex.org/A5058911878,31,5
https://openalex.org/A5053515806,37,5
https://openalex.org/A5003740173,37,6
https://openalex.org/A5008305114,37,6
https://openalex.org/A5043864968,37,6
https://openalex.org/A5049386460,20,3
https://openalex.org/A5012726123,20,1
https://openalex.org/A5043903842,2,5
https://openalex.org/A5048709891,37,8
https://openalex.org/A5067876119,33,2
https://openalex.org/A5015416044,33,3
https://openalex.org/A5078851582,61,5
https://openalex.org/A5051354114,33,5
https://openalex.org/A5021892377,61,4
https://openalex.org/A5023820316,61,4
https://openalex.org/A5074533898,61,4
https://openalex.org/A5072141880,10,11
https://openalex.org/A5079290690,10,12
https://openalex.org/A5088564608,18,5
https://openalex.org/A5062634559,56,7
https://openalex.org/A5039568717,31,5
https://openalex.org/A5038857014,116,3
https://openalex.org/A5026925377,31,5
https://openalex.org/A5069576325,31,5
https://openalex.org/A5043493409,118,3
https://openalex.org/A5082883074,45,4
https://openalex.org/A5088552439,45,4
https://openalex.org/A5051951405,31,2
https://openalex.org/A5019381780,62,2
https://openalex.org/A5052851500,61,2
https://openalex.org/A5073969102,30,5
https://openalex.org/A5085998772,20,4
https://openalex.org/A5022105138,37,4
https://openalex.org/A5084975867,37,5
https://openalex.org/A5060677588,20,2
https://openalex.org/A5086751212,10,2
https://openalex.org/A5056712523,37,7
https://openalex.org/A5039020564,37,3
https://openalex.org/A5064878466,31,4
https://openalex.org/A5010023967,20,1
https://openalex.org/A5009553826,116,2
https://openalex.org/A5023379373,116,3
https://openalex.org/A5048225486,30,5
https://openalex.org/A5068629510,10,2
https://openalex.org/A5029653526,20,3
https://openalex.org/A5002007175,116,3
https://openalex.org/A5091048642,24,3
https://openalex.org/A5010646067,28,61
https://openalex.org/A5015561999,39,11
https://openalex.org/A5041279172,39,5
https://openalex.org/A5088762167,39,5
https://openalex.org/A5060105431,44,4
https://openalex.org/A5072420259,44,7
https://openalex.org/A5036719753,44,7
https://openalex.org/A5070492962,44,7
https://openalex.org/A5077010254,44,7
https://openalex.org/A5087861634,44,7
https://openalex.org/A5029840886,39,8
https://openalex.org/A5014185626,28,9
https://openalex.org/A5075939940,28,4
https://openalex.org/A5040347024,28,8
https://openalex.org/A5063414759,28,14
https://openalex.org/A5079285128,28,8
https://openalex.org/A5017359123,28,6
https://openalex.org/A5042975250,28,11
https://openalex.org/A5003587457,28,6
https://openalex.org/A5042196399,28,8
https://openalex.org/A5074519477,28,6
https://openalex.org/A5022675064,119,2
https://openalex.org/A5063339619,119,5
https://openalex.org/A5070794490,30,18
https://openalex.org/A5016180375,39,7
https://openalex.org/A5026468494,39,2
https://openalex.org/A5084942485,40,6
https://openalex.org/A5085599698,40,6
https://openalex.org/A5054806059,45,7
https://openalex.org/A5070192201,45,2
https://openalex.org/A5085592979,28,6
https://openalex.org/A5019388627,28,13
https://openalex.org/A5053275663,28,37
https://openalex.org/A5075831267,28,5
https://openalex.org/A5019956121,45,5
https://openalex.org/A5085387356,39,3
https://openalex.org/A5022334515,2,11
https://openalex.org/A5022657536,2,6
https://openalex.org/A5070753993,2,14
https://openalex.org/A5079154791,28,23
https://openalex.org/A5057733863,44,4
https://openalex.org/A5015003738,39,6
https://openalex.org/A5034950625,39,6
https://openalex.org/A5009647937,28,11
https://openalex.org/A5079552044,40,4
https://openalex.org/A5029380104,40,9
https://openalex.org/A5042966596,120,4
https://openalex.org/A5061589227,120,4
https://openalex.org/A5084267145,120,36
https://openalex.org/A5031613051,120,5
https://openalex.org/A5084865658,120,5
https://openalex.org/A5040586608,28,4
https://openalex.org/A5038011895,28,7
https://openalex.org/A5051869077,28,7
https://openalex.org/A5015165878,120,8
https://openalex.org/A5018525086,120,8
https://openalex.org/A5062839117,120,18
https://openalex.org/A5003737269,121,4
https://openalex.org/A5019173271,121,6
https://openalex.org/A5065448368,121,4
https://openalex.org/A5032323179,120,12
https://openalex.org/A5033479784,120,12
https://openalex.org/A5055582125,120,7
https://openalex.org/A5076022753,120,11
https://openalex.org/A5075442790,120,8
https://openalex.org/A5081386823,121,2
https://openalex.org/A5019931331,120,6
https://openalex.org/A5054224956,120,3
https://openalex.org/A5062013058,44,7
https://openalex.org/A5063739828,44,7
https://openalex.org/A5091661935,30,5
https://openalex.org/A5034512576,28,3
https://openalex.org/A5023030519,40,2
https://openalex.org/A5075042529,120,6
https://openalex.org/A5089535928,120,5
https://openalex.org/A5017621115,122,3
https://openalex.org/A5026024797,122,3
https://openalex.org/A5089143868,122,3
https://openalex.org/A5071037763,16,24
https://openalex.org/A5051073812,24,3
https://openalex.org/A5014270629,24,2
https://openalex.org/A5044971767,30,4
https://openalex.org/A5067283098,44,4
https://openalex.org/A5085949536,44,4
https://openalex.org/A5058488234,123,2
https://openalex.org/A5038605560,40,2
https://openalex.org/A5075852450,8,2
https://openalex.org/A5034489649,17,3
https://openalex.org/A5088590427,17,3
https://openalex.org/A5017256602,17,15
https://openalex.org/A5031461158,30,26
https://openalex.org/A5063327692,30,9
https://openalex.org/A5046782003,30,6
https://openalex.org/A5054721267,30,11
https://openalex.org/A5013229642,2,10
https://openalex.org/A5027402142,17,4
https://openalex.org/A5073216396,30,24
https://openalex.org/A5077072350,30,13
https://openalex.org/A5012993271,30,3
https://openalex.org/A5067301450,30,3
https://openalex.org/A5090197777,30,3
https://openalex.org/A5036952800,17,4
https://openalex.org/A5023364449,33,36
https://openalex.org/A5082627402,47,3
https://openalex.org/A5042041125,47,5
https://openalex.org/A5088993642,1,4
https://openalex.org/A5071009351,30,3
https://openalex.org/A5081241112,30,6
https://openalex.org/A5040900422,18,8
https://openalex.org/A5090303472,18,6
https://openalex.org/A5009283581,33,5
https://openalex.org/A5009118126,47,4
https://openalex.org/A5000949710,17,17
https://openalex.org/A5012651442,47,3
https://openalex.org/A5084631519,47,3
https://openalex.org/A5017806826,47,4
https://openalex.org/A5023365911,47,4
https://openalex.org/A5029055424,47,10
https://openalex.org/A5023214008,33,35
https://openalex.org/A5026929429,33,7
https://openalex.org/A5055592366,33,7
https://openalex.org/A5015964241,30,12
https://openalex.org/A5052829885,30,3
https://openalex.org/A5061884455,15,3
https://openalex.org/A5077745776,103,7
https://openalex.org/A5082860684,40,2
https://openalex.org/A5006282833,47,3
https://openalex.org/A5038504864,47,7
https://openalex.org/A5086066629,4,16
https://openalex.org/A5012523786,15,3
https://openalex.org/A5051696916,18,3
https://openalex.org/A5079812247,18,4
https://openalex.org/A5054021314,4,6
https://openalex.org/A5050157577,33,4
https://openalex.org/A5050909759,47,4
https://openalex.org/A5000591359,18,3
https://openalex.org/A5081939790,18,3
https://openalex.org/A5077658835,30,5
https://openalex.org/A5089504371,30,5
https://openalex.org/A5047966178,15,1
https://openalex.org/A5077928568,15,2
https://openalex.org/A5030982305,17,2
https://openalex.org/A5034833562,47,1
https://openalex.org/A5036332244,33,4
https://openalex.org/A5005540314,18,3
https://openalex.org/A5021091118,8,5
https://openalex.org/A5062885914,8,8
https://openalex.org/A5070040646,18,2
https://openalex.org/A5021535037,44,2
https://openalex.org/A5046378278,1,2
https://openalex.org/A5026397944,30,8
https://openalex.org/A5071690482,4,5
https://openalex.org/A5056371320,41,5
https://openalex.org/A5087001717,30,10
https://openalex.org/A5043221474,33,6
https://openalex.org/A5077957689,33,6
https://openalex.org/A5068172006,1,5
https://openalex.org/A5073133751,1,5
https://openalex.org/A5025334096,18,2
https://openalex.org/A5017859556,18,2
https://openalex.org/A5043463135,47,6
https://openalex.org/A5002984043,124,4
https://openalex.org/A5027682613,124,4
https://openalex.org/A5082691592,47,2
https://openalex.org/A5009058315,8,5
https://openalex.org/A5041575146,8,7
https://openalex.org/A5070052035,8,5
https://openalex.org/A5056269049,30,4
https://openalex.org/A5009870528,4,4
https://openalex.org/A5084310443,4,4
https://openalex.org/A5012497196,33,7
https://openalex.org/A5077186927,33,5
https://openalex.org/A5011607422,18,10
https://openalex.org/A5014504020,18,7
https://openalex.org/A5065242786,18,7
https://openalex.org/A5069999998,18,27
https://openalex.org/A5004283810,30,6
https://openalex.org/A5066450158,30,6
https://openalex.org/A5076132658,30,6
https://openalex.org/A5079593682,30,6
https://openalex.org/A5055434105,4,20
https://openalex.org/A5035471624,17,10
https://openalex.org/A5085142676,33,19
https://openalex.org/A5025361750,30,7
https://openalex.org/A5027137927,125,3
https://openalex.org/A5061627648,125,3
https://openalex.org/A5063024013,30,3
https://openalex.org/A5045236736,33,5
https://openalex.org/A5016401839,126,2
https://openalex.org/A5041393905,18,3
https://openalex.org/A5086105847,3,2
https://openalex.org/A5072883637,47,4
https://openalex.org/A5015441797,8,3
https://openalex.org/A5043674345,18,3
https://openalex.org/A5031315906,47,15
https://openalex.org/A5068922309,47,7
https://openalex.org/A5041760674,47,2
https://openalex.org/A5011241859,47,2
https://openalex.org/A5033978278,47,2
https://openalex.org/A5026889164,33,1
https://openalex.org/A5091175909,126,1
https://openalex.org/A5003724513,15,1
https://openalex.org/A5015692081,47,1
https://openalex.org/A5071962112,47,3
https://openalex.org/A5053847761,44,4
https://openalex.org/A5031845310,44,6
https://openalex.org/A5018305300,66,5
https://openalex.org/A5075080019,66,166
https://openalex.org/A5060102759,17,10
https://openalex.org/A5037550701,17,2
https://openalex.org/A5075585743,10,6
https://openalex.org/A5088649546,30,1
https://openalex.org/A5070807473,44,10
https://openalex.org/A5042485179,44,9
https://openalex.org/A5050164598,44,3
https://openalex.org/A5002455634,44,11
https://openalex.org/A5040515977,30,5
https://openalex.org/A5025015630,2,4
https://openalex.org/A5090222665,2,7
https://openalex.org/A5082698243,44,4
https://openalex.org/A5020378641,127,6
https://openalex.org/A5060277811,127,29
https://openalex.org/A5089093051,78,3
https://openalex.org/A5056520775,127,8
https://openalex.org/A5088304530,30,11
https://openalex.org/A5069767266,17,6
https://openalex.org/A5028701322,12,8
https://openalex.org/A5068305977,12,2
https://openalex.org/A5073501391,66,26
https://openalex.org/A5071399870,30,4
https://openalex.org/A5041723151,65,19
https://openalex.org/A5084924986,65,3
https://openalex.org/A5087984675,18,4
https://openalex.org/A5024529432,127,5
https://openalex.org/A5079013082,127,5
https://openalex.org/A5041066777,55,7
https://openalex.org/A5043686273,10,4
https://openalex.org/A5003964766,66,7
https://openalex.org/A5032129206,66,7
https://openalex.org/A5071231493,66,7
https://openalex.org/A5066694574,37,1
https://openalex.org/A5030424774,66,4
https://openalex.org/A5024670304,66,6
https://openalex.org/A5038029642,66,6
https://openalex.org/A5085746002,66,6
https://openalex.org/A5078253058,16,16
https://openalex.org/A5036919166,66,4
https://openalex.org/A5039269268,17,5
https://openalex.org/A5084059528,17,7
https://openalex.org/A5075831785,30,4
https://openalex.org/A5072564180,30,3
https://openalex.org/A5076364930,44,7
https://openalex.org/A5054630728,10,20
https://openalex.org/A5018823116,65,4
https://openalex.org/A5082878434,10,1
https://openalex.org/A5043416018,17,4
https://openalex.org/A5036552413,66,6
https://openalex.org/A5070969844,66,6
https://openalex.org/A5090983563,66,6
https://openalex.org/A5001652708,128,7
https://openalex.org/A5052040863,128,27
https://openalex.org/A5049949288,128,5
https://openalex.org/A5035198055,32,5
https://openalex.org/A5041499491,44,2
https://openalex.org/A5018726783,66,7
https://openalex.org/A5062256090,66,8
https://openalex.org/A5037660908,128,4
https://openalex.org/A5066612528,44,3
https://openalex.org/A5064536114,65,7
https://openalex.org/A5028977873,40,9
https://openalex.org/A5009943357,30,9
https://openalex.org/A5042757290,30,6
https://openalex.org/A5066325938,30,6
https://openalex.org/A5030262115,0,2
https://openalex.org/A5007904414,66,5
https://openalex.org/A5010257755,66,5
https://openalex.org/A5063129574,66,5
https://openalex.org/A5068713525,41,5
https://openalex.org/A5037677450,66,22
https://openalex.org/A5046649453,44,5
https://openalex.org/A5023229216,128,5
https://openalex.org/A5060619980,44,3
https://openalex.org/A5012585777,38,2
https://openalex.org/A5027772279,30,13
https://openalex.org/A5052345271,30,2
https://openalex.org/A5021293751,78,7
https://openalex.org/A5021659358,42,6
https://openalex.org/A5013849846,41,3
https://openalex.org/A5020189794,66,3
https://openalex.org/A5012367014,128,5
https://openalex.org/A5032349243,128,5
https://openalex.org/A5091530318,128,5
https://openalex.org/A5019148054,30,17
https://openalex.org/A5059879982,30,15
https://openalex.org/A5049203811,40,3
https://openalex.org/A5076008639,30,4
https://openalex.org/A5068149599,44,2
https://openalex.org/A5058637832,66,10
https://openalex.org/A5079919747,30,5
https://openalex.org/A5077270335,30,12
https://openalex.org/A5012950907,44,4
https://openalex.org/A5041111916,30,3
https://openalex.org/A5079444145,66,2
https://openalex.org/A5003475239,17,4
https://openalex.org/A5087422751,17,3
https://openalex.org/A5021981517,66,5
https://openalex.org/A5085205666,66,5
https://openalex.org/A5019007797,44,5
https://openalex.org/A5053370052,66,8
https://openalex.org/A5066710210,66,12
https://openalex.org/A5067928509,66,9
https://openalex.org/A5077527064,66,7
https://openalex.org/A5025323378,30,3
https://openalex.org/A5036731944,30,3
https://openalex.org/A5007038366,10,3
https://openalex.org/A5042543197,66,8
https://openalex.org/A5065771969,66,12
https://openalex.org/A5027283501,2,8
https://openalex.org/A5046475893,2,9
https://openalex.org/A5058787181,2,8
https://openalex.org/A5067808979,2,8
https://openalex.org/A5077368259,2,8
https://openalex.org/A5052168303,44,3
https://openalex.org/A5044384660,66,6
https://openalex.org/A5061703664,66,6
https://openalex.org/A5000093816,66,14
https://openalex.org/A5014471230,66,4
https://openalex.org/A5049815670,66,4
https://openalex.org/A5057986343,66,7
https://openalex.org/A5067086089,66,7
https://openalex.org/A5044556570,128,3
https://openalex.org/A5020897731,40,7
https://openalex.org/A5028650315,40,8
https://openalex.org/A5037513857,32,2
https://openalex.org/A5049106789,65,3
https://openalex.org/A5013198673,66,2
https://openalex.org/A5088073080,66,2
https://openalex.org/A5007284803,66,6
https://openalex.org/A5088285684,66,5
https://openalex.org/A5051958597,128,2
https://openalex.org/A5080663278,66,3
https://openalex.org/A5042595041,127,6
https://openalex.org/A5067141358,127,7
https://openalex.org/A5010346601,10,1
https://openalex.org/A5034411522,10,3
https://openalex.org/A5077985473,128,3
https://openalex.org/A5004664460,44,2
https://openalex.org/A5023470254,66,3
https://openalex.org/A5048720665,66,3
https://openalex.org/A5024863908,66,7
https://openalex.org/A5073169360,66,7
https://openalex.org/A5023511070,44,2
https://openalex.org/A5086693513,44,2
https://openalex.org/A5018235085,16,4
https://openalex.org/A5065647685,10,3
https://openalex.org/A5001937247,66,5
https://openalex.org/A5025496598,66,3
https://openalex.org/A5057869631,94,6
https://openalex.org/A5064910304,35,4
https://openalex.org/A5074039936,30,8
https://openalex.org/A5050372797,46,40
https://openalex.org/A5039131111,12,3
https://openalex.org/A5020104337,10,10
https://openalex.org/A5000160210,46,4
https://openalex.org/A5054085885,46,5
https://openalex.org/A5002723139,16,9
https://openalex.org/A5010318820,55,20
https://openalex.org/A5079617036,55,14
https://openalex.org/A5012434331,5,12
https://openalex.org/A5006939946,10,4
https://openalex.org/A5054160551,10,4
https://openalex.org/A5038895553,16,13
https://openalex.org/A5075717967,16,5
https://openalex.org/A5071576677,12,3
https://openalex.org/A5051259418,46,4
https://openalex.org/A5005245393,46,5
https://openalex.org/A5013606419,46,5
https://openalex.org/A5077752919,46,5
https://openalex.org/A5009497649,50,8
https://openalex.org/A5012519271,50,5
https://openalex.org/A5050509057,50,5
https://openalex.org/A5010255577,1,3
https://openalex.org/A5057444637,5,3
https://openalex.org/A5011069410,46,6
https://openalex.org/A5080431457,45,2
https://openalex.org/A5036811107,10,2
https://openalex.org/A5006716626,12,2
https://openalex.org/A5041505286,130,2
https://openalex.org/A5068201653,130,2
https://openalex.org/A5003111839,46,4
https://openalex.org/A5063002752,55,3
https://openalex.org/A5057799988,55,4
https://openalex.org/A5078049762,55,4
https://openalex.org/A5007358961,46,7
https://openalex.org/A5037121688,46,6
https://openalex.org/A5050252738,129,4
https://openalex.org/A5065344894,129,3
https://openalex.org/A5082941201,129,3
https://openalex.org/A5061387988,30,3
https://openalex.org/A5035472949,55,3
https://openalex.org/A5033200956,46,9
https://openalex.org/A5052043048,46,8
https://openalex.org/A5082705797,46,8
https://openalex.org/A5086966375,46,8
https://openalex.org/A5023050610,46,4
https://openalex.org/A5073720189,46,4
https://openalex.org/A5018789606,5,4
https://openalex.org/A5035812002,5,4
https://openalex.org/A5076918406,45,4
https://openalex.org/A5011563493,30,8
https://openalex.org/A5017488559,30,4
https://openalex.org/A5067632927,46,3
https://openalex.org/A5014870857,45,5
https://openalex.org/A5035214173,45,4
https://openalex.org/A5026228341,55,5
https://openalex.org/A5009774267,30,2
https://openalex.org/A5043480990,55,3
https://openalex.org/A5008047106,44,7
https://openalex.org/A5019172487,44,8
https://openalex.org/A5024802484,103,4
https://openalex.org/A5059429234,103,4
https://openalex.org/A5058421127,103,2
https://openalex.org/A5017779000,10,7
https://openalex.org/A5039903863,10,27
https://openalex.org/A5066398596,30,2
https://openalex.org/A5048933556,18,4
https://openalex.org/A5015856337,33,8
https://openalex.org/A5027997912,33,8
https://openalex.org/A5079136122,33,8
https://openalex.org/A5040744678,10,6
https://openalex.org/A5060256587,131,2
https://openalex.org/A5010324299,52,4
https://openalex.org/A5034950358,52,4
https://openalex.org/A5056777216,57,3
https://openalex.org/A5076377187,103,2
https://openalex.org/A5017475819,18,7
https://openalex.org/A5026892985,18,7
https://openalex.org/A5047159550,10,4
https://openalex.org/A5020779955,10,12
https://openalex.org/A5042433819,45,12
https://openalex.org/A5045503053,45,5
https://openalex.org/A5065859286,45,10
https://openalex.org/A5079717997,45,5
https://openalex.org/A5085543922,45,5
https://openalex.org/A5089775114,45,5
https://openalex.org/A5058487437,29,3
https://openalex.org/A5015009082,132,9
https://openalex.org/A5079213654,132,14
https://openalex.org/A5045478299,29,3
https://openalex.org/A5083241134,103,3
https://openalex.org/A5000608375,103,4
https://openalex.org/A5049894404,103,4
https://openalex.org/A5056504335,18,3
https://openalex.org/A5071259425,38,3
https://openalex.org/A5043787754,38,4
https://openalex.org/A5074727191,103,3
https://openalex.org/A5050918996,62,6
https://openalex.org/A5091188638,18,7
https://openalex.org/A5011503903,10,6
https://openalex.org/A5064570535,10,3
https://openalex.org/A5080003625,103,1
https://openalex.org/A5006239620,44,6
https://openalex.org/A5037644583,44,6
